region,i,j,z_level,x (mm),y (mm),z (um),time
R2,10,12,0,31.40948125,29.85135,2709.375,2024-11-12_16-03-35.304379
R2,11,12,0,31.80953125,29.85135,2709.375,2024-11-12_16-03-36.577265
R2,12,12,0,32.20958125,29.85135,2709.375,2024-11-12_16-03-37.840584
R2,13,12,0,32.60963125,29.85135,2709.375,2024-11-12_16-03-39.116692
R2,14,12,0,33.00968125,29.85135,2709.375,2024-11-12_16-03-40.414688
R2,14,13,0,33.00968125,30.2514,2709.375,2024-11-12_16-03-41.955070
R2,13,13,0,32.60963125,30.2514,2709.375,2024-11-12_16-03-43.221086
R2,12,13,0,32.20958125,30.2514,2709.375,2024-11-12_16-03-44.460192
R2,11,13,0,31.80953125,30.2514,2709.375,2024-11-12_16-03-45.692101
R2,10,13,0,31.40948125,30.2514,2709.375,2024-11-12_16-03-46.941858
R2,9,13,0,31.00943125,30.2514,2709.375,2024-11-12_16-03-48.225045
R2,8,13,0,30.60938125,30.2514,2709.375,2024-11-12_16-03-49.487287
R2,7,13,0,30.20933125,30.2514,2709.375,2024-11-12_16-03-50.748436
R2,6,13,0,29.80928125,30.2514,2709.375,2024-11-12_16-03-51.978411
R2,5,13,0,29.40923125,30.2514,2709.375,2024-11-12_16-03-53.229211
R2,4,13,0,29.00918125,30.2514,2709.375,2024-11-12_16-03-54.502517
R2,3,13,0,28.60913125,30.2514,2709.375,2024-11-12_16-03-55.739012
R2,2,13,0,28.20908125,30.2514,2709.375,2024-11-12_16-03-56.979921
R2,1,13,0,27.80903125,30.2514,2709.375,2024-11-12_16-03-58.252361
R2,0,13,0,27.40898125,30.2514,2709.375,2024-11-12_16-03-59.507770
R2,0,14,0,27.40898125,30.65145,2709.375,2024-11-12_16-04-01.053489
R2,1,14,0,27.80903125,30.65145,2709.375,2024-11-12_16-04-02.314585
R2,2,14,0,28.20908125,30.65145,2709.375,2024-11-12_16-04-03.595822
R2,3,14,0,28.60913125,30.65145,2709.375,2024-11-12_16-04-04.893309
R2,4,14,0,29.00918125,30.65145,2709.375,2024-11-12_16-04-06.181935
R2,5,14,0,29.40923125,30.65145,2709.375,2024-11-12_16-04-07.459700
R2,6,14,0,29.80928125,30.65145,2709.375,2024-11-12_16-04-08.744420
R2,7,14,0,30.20933125,30.65145,2709.375,2024-11-12_16-04-10.022337
R2,8,14,0,30.60938125,30.65145,2709.375,2024-11-12_16-04-11.318929
R2,9,14,0,31.00943125,30.65145,2709.375,2024-11-12_16-04-12.616035
R2,10,14,0,31.40948125,30.65145,2709.375,2024-11-12_16-04-13.903380
R2,11,14,0,31.80953125,30.65145,2709.375,2024-11-12_16-04-15.187069
R2,12,14,0,32.20958125,30.65145,2709.375,2024-11-12_16-04-16.463337
R2,13,14,0,32.60963125,30.65145,2709.375,2024-11-12_16-04-17.740894
R2,14,14,0,33.00968125,30.65145,2709.375,2024-11-12_16-04-19.004155
R3,0,0,0,27.40898125,34.050684375,2710.875,2024-11-12_16-04-21.173060
R3,1,0,0,27.80903125,34.050684375,2710.875,2024-11-12_16-04-22.458411
R3,2,0,0,28.20908125,34.050684375,2710.875,2024-11-12_16-04-23.742266
R3,3,0,0,28.60913125,34.050684375,2710.875,2024-11-12_16-04-25.017597
R3,4,0,0,29.00918125,34.050684375,2710.875,2024-11-12_16-04-26.343134
R3,5,0,0,29.40923125,34.050684375,2710.875,2024-11-12_16-04-27.682546
R3,6,0,0,29.80928125,34.050684375,2710.875,2024-11-12_16-04-29.006824
R3,7,0,0,30.20933125,34.050684375,2710.875,2024-11-12_16-04-30.334033
R3,8,0,0,30.60938125,34.050684375,2710.875,2024-11-12_16-04-31.667085
R3,9,0,0,31.00943125,34.050684375,2710.875,2024-11-12_16-04-32.993858
R3,10,0,0,31.40948125,34.050684375,2710.875,2024-11-12_16-04-34.395766
R3,11,0,0,31.80953125,34.050684375,2710.875,2024-11-12_16-04-35.856398
R3,12,0,0,32.20958125,34.050684375,2710.875,2024-11-12_16-04-37.296422
R3,13,0,0,32.60963125,34.050684375,2710.875,2024-11-12_16-04-38.659842
R3,14,0,0,33.00968125,34.050684375,2710.875,2024-11-12_16-04-39.990844
R3,14,1,0,33.00968125,34.450734375,2710.875,2024-11-12_16-04-41.613750
R3,13,1,0,32.60963125,34.450734375,2710.875,2024-11-12_16-04-42.960681
R3,12,1,0,32.20958125,34.450734375,2710.875,2024-11-12_16-04-44.309712
R3,11,1,0,31.80953125,34.450734375,2710.875,2024-11-12_16-04-45.568792
R3,10,1,0,31.40948125,34.450734375,2710.875,2024-11-12_16-04-46.834747
R3,9,1,0,31.00943125,34.450734375,2710.875,2024-11-12_16-04-48.137334
R3,8,1,0,30.60938125,34.450734375,2710.875,2024-11-12_16-04-49.432883
R3,7,1,0,30.20933125,34.450734375,2710.875,2024-11-12_16-04-50.709923
R3,6,1,0,29.80928125,34.450734375,2710.875,2024-11-12_16-04-51.974476
R3,5,1,0,29.40923125,34.450734375,2710.875,2024-11-12_16-04-53.263828
R3,4,1,0,29.00918125,34.450734375,2710.875,2024-11-12_16-04-54.595982
R3,3,1,0,28.60913125,34.450734375,2710.875,2024-11-12_16-04-55.905055
R3,2,1,0,28.20908125,34.450734375,2710.875,2024-11-12_16-04-57.217265
R3,1,1,0,27.80903125,34.450734375,2710.875,2024-11-12_16-04-58.534823
R3,0,1,0,27.40898125,34.450734375,2710.875,2024-11-12_16-04-59.856301
R3,0,2,0,27.40898125,34.850784375,2710.875,2024-11-12_16-05-01.556061
R3,1,2,0,27.80903125,34.850784375,2710.875,2024-11-12_16-05-02.947030
R3,2,2,0,28.20908125,34.850784375,2710.875,2024-11-12_16-05-04.340653
R3,3,2,0,28.60913125,34.850784375,2710.875,2024-11-12_16-05-05.574092
R3,4,2,0,29.00918125,34.850784375,2710.875,2024-11-12_16-05-06.818825
R3,5,2,0,29.40923125,34.850784375,2710.875,2024-11-12_16-05-08.118245
R3,6,2,0,29.80928125,34.850784375,2710.875,2024-11-12_16-05-09.424566
R3,7,2,0,30.20933125,34.850784375,2710.875,2024-11-12_16-05-10.730936
R3,8,2,0,30.60938125,34.850784375,2710.875,2024-11-12_16-05-12.031300
R3,9,2,0,31.00943125,34.850784375,2710.875,2024-11-12_16-05-13.352558
R3,10,2,0,31.40948125,34.850784375,2710.875,2024-11-12_16-05-14.643787
R3,11,2,0,31.80953125,34.850784375,2710.875,2024-11-12_16-05-15.966433
R3,12,2,0,32.20958125,34.850784375,2710.875,2024-11-12_16-05-17.262217
R3,13,2,0,32.60963125,34.850784375,2710.875,2024-11-12_16-05-18.561080
R3,14,2,0,33.00968125,34.850784375,2710.875,2024-11-12_16-05-19.843312
R3,14,3,0,33.00968125,35.250834375,2710.875,2024-11-12_16-05-21.465928
R3,13,3,0,32.60963125,35.250834375,2710.875,2024-11-12_16-05-22.751316
R3,12,3,0,32.20958125,35.250834375,2710.875,2024-11-12_16-05-24.058780
R3,11,3,0,31.80953125,35.250834375,2710.875,2024-11-12_16-05-25.371282
R3,10,3,0,31.40948125,35.250834375,2710.875,2024-11-12_16-05-26.670190
R3,9,3,0,31.00943125,35.250834375,2710.875,2024-11-12_16-05-27.958258
R3,8,3,0,30.60938125,35.250834375,2710.875,2024-11-12_16-05-29.255772
R3,7,3,0,30.20933125,35.250834375,2710.875,2024-11-12_16-05-30.532713
R3,6,3,0,29.80928125,35.250834375,2710.875,2024-11-12_16-05-31.818736
R3,5,3,0,29.40923125,35.250834375,2710.875,2024-11-12_16-05-33.087808
R3,4,3,0,29.00918125,35.250834375,2710.875,2024-11-12_16-05-34.350123
R3,3,3,0,28.60913125,35.250834375,2710.875,2024-11-12_16-05-35.594410
R3,2,3,0,28.20908125,35.250834375,2710.875,2024-11-12_16-05-36.891634
R3,1,3,0,27.80903125,35.250834375,2710.875,2024-11-12_16-05-38.180547
R3,0,3,0,27.40898125,35.250834375,2710.875,2024-11-12_16-05-39.421452
R3,0,4,0,27.40898125,35.650884375,2710.875,2024-11-12_16-05-41.052418
R3,1,4,0,27.80903125,35.650884375,2710.875,2024-11-12_16-05-42.466773
R3,2,4,0,28.20908125,35.650884375,2710.875,2024-11-12_16-05-43.869489
R3,3,4,0,28.60913125,35.650884375,2710.875,2024-11-12_16-05-45.290388
R3,4,4,0,29.00918125,35.650884375,2710.875,2024-11-12_16-05-46.690634
R3,5,4,0,29.40923125,35.650884375,2710.875,2024-11-12_16-05-48.081949
R3,6,4,0,29.80928125,35.650884375,2710.875,2024-11-12_16-05-49.536745
R3,7,4,0,30.20933125,35.650884375,2710.875,2024-11-12_16-05-51.027196
R3,8,4,0,30.60938125,35.650884375,2710.875,2024-11-12_16-05-52.404055
R3,9,4,0,31.00943125,35.650884375,2710.875,2024-11-12_16-05-53.795152
R3,10,4,0,31.40948125,35.650884375,2710.875,2024-11-12_16-05-55.154903
R3,11,4,0,31.80953125,35.650884375,2710.875,2024-11-12_16-05-56.514734
R3,12,4,0,32.20958125,35.650884375,2710.875,2024-11-12_16-05-57.876405
R3,13,4,0,32.60963125,35.650884375,2710.875,2024-11-12_16-05-59.233946
R3,14,4,0,33.00968125,35.650884375,2710.875,2024-11-12_16-06-00.615141
R3,14,5,0,33.00968125,36.050934375,2710.875,2024-11-12_16-06-02.276168
R3,13,5,0,32.60963125,36.050934375,2710.875,2024-11-12_16-06-03.700673
R3,12,5,0,32.20958125,36.050934375,2710.875,2024-11-12_16-06-05.106414
R3,11,5,0,31.80953125,36.050934375,2710.875,2024-11-12_16-06-06.579519
R3,10,5,0,31.40948125,36.050934375,2710.875,2024-11-12_16-06-07.983994
R3,9,5,0,31.00943125,36.050934375,2710.875,2024-11-12_16-06-09.297422
R3,8,5,0,30.60938125,36.050934375,2710.875,2024-11-12_16-06-10.592541
R3,7,5,0,30.20933125,36.050934375,2710.875,2024-11-12_16-06-11.982846
R3,6,5,0,29.80928125,36.050934375,2710.875,2024-11-12_16-06-13.464587
R3,5,5,0,29.40923125,36.050934375,2710.875,2024-11-12_16-06-14.763374
R3,4,5,0,29.00918125,36.050934375,2710.875,2024-11-12_16-06-16.075173
R3,3,5,0,28.60913125,36.050934375,2710.875,2024-11-12_16-06-17.352044
R3,2,5,0,28.20908125,36.050934375,2710.875,2024-11-12_16-06-18.644636
R3,1,5,0,27.80903125,36.050934375,2710.875,2024-11-12_16-06-19.917521
R3,0,5,0,27.40898125,36.050934375,2710.875,2024-11-12_16-06-21.254354
R3,0,6,0,27.40898125,36.450984375,2710.875,2024-11-12_16-06-22.931310
R3,1,6,0,27.80903125,36.450984375,2710.875,2024-11-12_16-06-24.255848
R3,2,6,0,28.20908125,36.450984375,2710.875,2024-11-12_16-06-25.583125
R3,3,6,0,28.60913125,36.450984375,2710.875,2024-11-12_16-06-26.946033
R3,4,6,0,29.00918125,36.450984375,2710.875,2024-11-12_16-06-28.272510
R3,5,6,0,29.40923125,36.450984375,2710.875,2024-11-12_16-06-29.506495
R3,6,6,0,29.80928125,36.450984375,2710.875,2024-11-12_16-06-30.794334
R3,7,6,0,30.20933125,36.450984375,2710.875,2024-11-12_16-06-32.117464
R3,8,6,0,30.60938125,36.450984375,2710.875,2024-11-12_16-06-33.439041
R3,9,6,0,31.00943125,36.450984375,2710.875,2024-11-12_16-06-34.730497
R3,10,6,0,31.40948125,36.450984375,2710.875,2024-11-12_16-06-36.015780
R3,11,6,0,31.80953125,36.450984375,2710.875,2024-11-12_16-06-37.315348
R3,12,6,0,32.20958125,36.450984375,2710.875,2024-11-12_16-06-38.700384
R3,13,6,0,32.60963125,36.450984375,2710.875,2024-11-12_16-06-39.991308
R3,14,6,0,33.00968125,36.450984375,2710.875,2024-11-12_16-06-41.276825
R3,14,7,0,33.00968125,36.851034375,2710.875,2024-11-12_16-06-42.911823
R3,13,7,0,32.60963125,36.851034375,2710.875,2024-11-12_16-06-44.211461
R3,12,7,0,32.20958125,36.851034375,2710.875,2024-11-12_16-06-45.498379
R3,11,7,0,31.80953125,36.851034375,2710.875,2024-11-12_16-06-46.794690
R3,10,7,0,31.40948125,36.851034375,2710.875,2024-11-12_16-06-48.092869
R3,9,7,0,31.00943125,36.851034375,2710.875,2024-11-12_16-06-49.383303
R3,8,7,0,30.60938125,36.851034375,2710.875,2024-11-12_16-06-50.676164
R3,7,7,0,30.20933125,36.851034375,2710.875,2024-11-12_16-06-51.974274
R3,6,7,0,29.80928125,36.851034375,2710.875,2024-11-12_16-06-53.296240
R3,5,7,0,29.40923125,36.851034375,2710.875,2024-11-12_16-06-54.602605
R3,4,7,0,29.00918125,36.851034375,2710.875,2024-11-12_16-06-55.909013
R3,3,7,0,28.60913125,36.851034375,2710.875,2024-11-12_16-06-57.220116
R3,2,7,0,28.20908125,36.851034375,2710.875,2024-11-12_16-06-58.593636
R3,1,7,0,27.80903125,36.851034375,2710.875,2024-11-12_16-06-59.962995
R3,0,7,0,27.40898125,36.851034375,2710.875,2024-11-12_16-07-01.268103
R3,0,8,0,27.40898125,37.251084375,2710.875,2024-11-12_16-07-02.945259
R3,1,8,0,27.80903125,37.251084375,2710.875,2024-11-12_16-07-04.244927
R3,2,8,0,28.20908125,37.251084375,2710.875,2024-11-12_16-07-05.524824
R3,3,8,0,28.60913125,37.251084375,2710.875,2024-11-12_16-07-06.838756
R3,4,8,0,29.00918125,37.251084375,2710.875,2024-11-12_16-07-08.148059
R3,5,8,0,29.40923125,37.251084375,2710.875,2024-11-12_16-07-09.466682
R3,6,8,0,29.80928125,37.251084375,2710.875,2024-11-12_16-07-10.743915
R3,7,8,0,30.20933125,37.251084375,2710.875,2024-11-12_16-07-12.030621
R3,8,8,0,30.60938125,37.251084375,2710.875,2024-11-12_16-07-13.305289
R3,9,8,0,31.00943125,37.251084375,2710.875,2024-11-12_16-07-14.557333
R3,10,8,0,31.40948125,37.251084375,2710.875,2024-11-12_16-07-15.938345
R3,11,8,0,31.80953125,37.251084375,2710.875,2024-11-12_16-07-17.303753
R3,12,8,0,32.20958125,37.251084375,2710.875,2024-11-12_16-07-18.636162
R3,13,8,0,32.60963125,37.251084375,2710.875,2024-11-12_16-07-19.929316
R3,14,8,0,33.00968125,37.251084375,2710.875,2024-11-12_16-07-21.285984
R3,14,9,0,33.00968125,37.651134375,2710.875,2024-11-12_16-07-23.082539
R3,13,9,0,32.60963125,37.651134375,2710.875,2024-11-12_16-07-24.511888
R3,12,9,0,32.20958125,37.651134375,2710.875,2024-11-12_16-07-25.940585
R3,11,9,0,31.80953125,37.651134375,2710.875,2024-11-12_16-07-27.383258
R3,10,9,0,31.40948125,37.651134375,2710.875,2024-11-12_16-07-28.829851
R3,9,9,0,31.00943125,37.651134375,2710.875,2024-11-12_16-07-30.232665
R3,8,9,0,30.60938125,37.651134375,2710.875,2024-11-12_16-07-31.807460
R3,7,9,0,30.20933125,37.651134375,2710.875,2024-11-12_16-07-33.178618
R3,6,9,0,29.80928125,37.651134375,2710.875,2024-11-12_16-07-34.491369
R3,5,9,0,29.40923125,37.651134375,2710.875,2024-11-12_16-07-35.808894
R3,4,9,0,29.00918125,37.651134375,2710.875,2024-11-12_16-07-37.139747
R3,3,9,0,28.60913125,37.651134375,2710.875,2024-11-12_16-07-38.471777
R3,2,9,0,28.20908125,37.651134375,2710.875,2024-11-12_16-07-40.001421
R3,1,9,0,27.80903125,37.651134375,2710.875,2024-11-12_16-07-41.588153
R3,0,9,0,27.40898125,37.651134375,2710.875,2024-11-12_16-07-42.904936
R3,0,10,0,27.40898125,38.051184375,2710.875,2024-11-12_16-07-44.578654
R3,1,10,0,27.80903125,38.051184375,2710.875,2024-11-12_16-07-45.910631
R3,2,10,0,28.20908125,38.051184375,2710.875,2024-11-12_16-07-47.250237
R3,3,10,0,28.60913125,38.051184375,2710.875,2024-11-12_16-07-48.594685
R3,4,10,0,29.00918125,38.051184375,2710.875,2024-11-12_16-07-49.924481
R3,5,10,0,29.40923125,38.051184375,2710.875,2024-11-12_16-07-51.632158
R3,6,10,0,29.80928125,38.051184375,2710.875,2024-11-12_16-07-53.058674
R3,7,10,0,30.20933125,38.051184375,2710.875,2024-11-12_16-07-54.736849
R3,8,10,0,30.60938125,38.051184375,2710.875,2024-11-12_16-07-56.235640
R3,9,10,0,31.00943125,38.051184375,2710.875,2024-11-12_16-07-57.606278
R3,10,10,0,31.40948125,38.051184375,2710.875,2024-11-12_16-07-59.110146
R3,11,10,0,31.80953125,38.051184375,2710.875,2024-11-12_16-08-00.621556
R3,12,10,0,32.20958125,38.051184375,2710.875,2024-11-12_16-08-02.012761
R3,13,10,0,32.60963125,38.051184375,2710.875,2024-11-12_16-08-03.505485
R3,14,10,0,33.00968125,38.051184375,2710.875,2024-11-12_16-08-05.085187
R3,14,11,0,33.00968125,38.451234375,2710.875,2024-11-12_16-08-07.214743
R3,13,11,0,32.60963125,38.451234375,2710.875,2024-11-12_16-08-08.619640
R3,12,11,0,32.20958125,38.451234375,2710.875,2024-11-12_16-08-10.037302
R3,11,11,0,31.80953125,38.451234375,2710.875,2024-11-12_16-08-11.377986
R3,10,11,0,31.40948125,38.451234375,2710.875,2024-11-12_16-08-12.744792
R3,9,11,0,31.00943125,38.451234375,2710.875,2024-11-12_16-08-14.000839
R3,8,11,0,30.60938125,38.451234375,2710.875,2024-11-12_16-08-15.283590
R3,7,11,0,30.20933125,38.451234375,2710.875,2024-11-12_16-08-16.549364
R3,6,11,0,29.80928125,38.451234375,2710.875,2024-11-12_16-08-17.756911
R3,5,11,0,29.40923125,38.451234375,2710.875,2024-11-12_16-08-19.053471
R3,4,11,0,29.00918125,38.451234375,2710.875,2024-11-12_16-08-20.340096
R3,3,11,0,28.60913125,38.451234375,2710.875,2024-11-12_16-08-21.538374
R3,2,11,0,28.20908125,38.451234375,2710.875,2024-11-12_16-08-22.807067
R3,1,11,0,27.80903125,38.451234375,2710.875,2024-11-12_16-08-24.102889
R3,0,11,0,27.40898125,38.451234375,2710.875,2024-11-12_16-08-25.373119
R3,0,12,0,27.40898125,38.851284375,2710.875,2024-11-12_16-08-26.967475
R3,1,12,0,27.80903125,38.851284375,2710.875,2024-11-12_16-08-28.152159
R3,2,12,0,28.20908125,38.851284375,2710.875,2024-11-12_16-08-29.437815
R3,3,12,0,28.60913125,38.851284375,2710.875,2024-11-12_16-08-30.649362
R3,4,12,0,29.00918125,38.851284375,2710.875,2024-11-12_16-08-31.872761
R3,5,12,0,29.40923125,38.851284375,2710.875,2024-11-12_16-08-33.155692
R3,6,12,0,29.80928125,38.851284375,2710.875,2024-11-12_16-08-34.398271
R3,7,12,0,30.20933125,38.851284375,2710.875,2024-11-12_16-08-35.696539
R3,8,12,0,30.60938125,38.851284375,2710.875,2024-11-12_16-08-36.985715
R3,9,12,0,31.00943125,38.851284375,2710.875,2024-11-12_16-08-38.317678
R3,10,12,0,31.40948125,38.851284375,2710.875,2024-11-12_16-08-39.701614
R3,11,12,0,31.80953125,38.851284375,2710.875,2024-11-12_16-08-41.007874
R3,12,12,0,32.20958125,38.851284375,2710.875,2024-11-12_16-08-42.247806
R3,13,12,0,32.60963125,38.851284375,2710.875,2024-11-12_16-08-43.476635
R3,14,12,0,33.00968125,38.851284375,2710.875,2024-11-12_16-08-44.658193
R3,14,13,0,33.00968125,39.251334375,2710.875,2024-11-12_16-08-46.437186
R3,13,13,0,32.60963125,39.251334375,2710.875,2024-11-12_16-08-47.959496
R3,12,13,0,32.20958125,39.251334375,2710.875,2024-11-12_16-08-49.344709
R3,11,13,0,31.80953125,39.251334375,2710.875,2024-11-12_16-08-50.612198
R3,10,13,0,31.40948125,39.251334375,2710.875,2024-11-12_16-08-51.838690
R3,9,13,0,31.00943125,39.251334375,2710.875,2024-11-12_16-08-53.069027
R3,8,13,0,30.60938125,39.251334375,2710.875,2024-11-12_16-08-54.307773
R3,7,13,0,30.20933125,39.251334375,2710.875,2024-11-12_16-08-55.585920
R3,6,13,0,29.80928125,39.251334375,2710.875,2024-11-12_16-08-56.971390
R3,5,13,0,29.40923125,39.251334375,2710.875,2024-11-12_16-08-58.407015
R3,4,13,0,29.00918125,39.251334375,2710.875,2024-11-12_16-08-59.738093
R3,3,13,0,28.60913125,39.251334375,2710.875,2024-11-12_16-09-01.003538
R3,2,13,0,28.20908125,39.251334375,2710.875,2024-11-12_16-09-02.287805
R3,1,13,0,27.80903125,39.251334375,2710.875,2024-11-12_16-09-03.555124
R3,0,13,0,27.40898125,39.251334375,2710.875,2024-11-12_16-09-04.871875
R3,0,14,0,27.40898125,39.651384375,2710.875,2024-11-12_16-09-06.494674
R3,1,14,0,27.80903125,39.651384375,2710.875,2024-11-12_16-09-07.741432
R3,2,14,0,28.20908125,39.651384375,2710.875,2024-11-12_16-09-08.965795
R3,3,14,0,28.60913125,39.651384375,2710.875,2024-11-12_16-09-10.175320
R3,4,14,0,29.00918125,39.651384375,2710.875,2024-11-12_16-09-11.416509
R3,5,14,0,29.40923125,39.651384375,2710.875,2024-11-12_16-09-12.628495
R3,6,14,0,29.80928125,39.651384375,2710.875,2024-11-12_16-09-13.866040
R3,7,14,0,30.20933125,39.651384375,2710.875,2024-11-12_16-09-15.081967
R3,8,14,0,30.60938125,39.651384375,2710.875,2024-11-12_16-09-16.323145
R3,9,14,0,31.00943125,39.651384375,2710.875,2024-11-12_16-09-17.543718
R3,10,14,0,31.40948125,39.651384375,2710.875,2024-11-12_16-09-18.744922
R3,11,14,0,31.80953125,39.651384375,2710.875,2024-11-12_16-09-20.022390
R3,12,14,0,32.20958125,39.651384375,2710.875,2024-11-12_16-09-21.226103
R3,13,14,0,32.60963125,39.651384375,2710.875,2024-11-12_16-09-22.465927
R3,14,14,0,33.00968125,39.651384375,2710.875,2024-11-12_16-09-23.795178
R4,0,0,0,27.40898125,43.05061875,2712.375,2024-11-12_16-09-25.898733
R4,1,0,0,27.80903125,43.05061875,2712.375,2024-11-12_16-09-27.240874
R4,2,0,0,28.20908125,43.05061875,2712.375,2024-11-12_16-09-28.480513
R4,3,0,0,28.60913125,43.05061875,2712.375,2024-11-12_16-09-29.696492
R4,4,0,0,29.00918125,43.05061875,2712.375,2024-11-12_16-09-30.920307
R4,5,0,0,29.40923125,43.05061875,2712.375,2024-11-12_16-09-32.126241
R4,6,0,0,29.80928125,43.05061875,2712.375,2024-11-12_16-09-33.320034
R4,7,0,0,30.20933125,43.05061875,2712.375,2024-11-12_16-09-34.539960
R4,8,0,0,30.60938125,43.05061875,2712.375,2024-11-12_16-09-35.819291
R4,9,0,0,31.00943125,43.05061875,2712.375,2024-11-12_16-09-37.020537
R4,10,0,0,31.40948125,43.05061875,2712.375,2024-11-12_16-09-38.277561
R4,11,0,0,31.80953125,43.05061875,2712.375,2024-11-12_16-09-39.491908
R4,12,0,0,32.20958125,43.05061875,2712.375,2024-11-12_16-09-40.767275
R4,13,0,0,32.60963125,43.05061875,2712.375,2024-11-12_16-09-42.178587
R4,14,0,0,33.00968125,43.05061875,2712.375,2024-11-12_16-09-43.407020
R4,14,1,0,33.00968125,43.45066875,2712.375,2024-11-12_16-09-45.172682
R4,13,1,0,32.60963125,43.45066875,2712.375,2024-11-12_16-09-46.532096
R4,12,1,0,32.20958125,43.45066875,2712.375,2024-11-12_16-09-47.779035
R4,11,1,0,31.80953125,43.45066875,2712.375,2024-11-12_16-09-49.000816
R4,10,1,0,31.40948125,43.45066875,2712.375,2024-11-12_16-09-50.223562
R4,9,1,0,31.00943125,43.45066875,2712.375,2024-11-12_16-09-51.456296
R4,8,1,0,30.60938125,43.45066875,2712.375,2024-11-12_16-09-52.671495
R4,7,1,0,30.20933125,43.45066875,2712.375,2024-11-12_16-09-53.900512
R4,6,1,0,29.80928125,43.45066875,2712.375,2024-11-12_16-09-55.289569
R4,5,1,0,29.40923125,43.45066875,2712.375,2024-11-12_16-09-56.498995
R4,4,1,0,29.00918125,43.45066875,2712.375,2024-11-12_16-09-57.691887
R4,3,1,0,28.60913125,43.45066875,2712.375,2024-11-12_16-09-58.923013
R4,2,1,0,28.20908125,43.45066875,2712.375,2024-11-12_16-10-00.127236
R4,1,1,0,27.80903125,43.45066875,2712.375,2024-11-12_16-10-01.371888
R4,0,1,0,27.40898125,43.45066875,2712.375,2024-11-12_16-10-02.572256
R4,0,2,0,27.40898125,43.85071875,2712.375,2024-11-12_16-10-04.138653
R4,1,2,0,27.80903125,43.85071875,2712.375,2024-11-12_16-10-05.368757
R4,2,2,0,28.20908125,43.85071875,2712.375,2024-11-12_16-10-06.567744
R4,3,2,0,28.60913125,43.85071875,2712.375,2024-11-12_16-10-07.823052
R4,4,2,0,29.00918125,43.85071875,2712.375,2024-11-12_16-10-09.077773
R4,5,2,0,29.40923125,43.85071875,2712.375,2024-11-12_16-10-10.372311
R4,6,2,0,29.80928125,43.85071875,2712.375,2024-11-12_16-10-11.604078
R4,7,2,0,30.20933125,43.85071875,2712.375,2024-11-12_16-10-12.856106
R4,8,2,0,30.60938125,43.85071875,2712.375,2024-11-12_16-10-14.068459
R4,9,2,0,31.00943125,43.85071875,2712.375,2024-11-12_16-10-15.283201
R4,10,2,0,31.40948125,43.85071875,2712.375,2024-11-12_16-10-16.537131
R4,11,2,0,31.80953125,43.85071875,2712.375,2024-11-12_16-10-17.895179
R4,12,2,0,32.20958125,43.85071875,2712.375,2024-11-12_16-10-19.107271
R4,13,2,0,32.60963125,43.85071875,2712.375,2024-11-12_16-10-20.291027
R4,14,2,0,33.00968125,43.85071875,2712.375,2024-11-12_16-10-21.536409
R4,14,3,0,33.00968125,44.25076875,2712.375,2024-11-12_16-10-23.207408
R4,13,3,0,32.60963125,44.25076875,2712.375,2024-11-12_16-10-24.418978
R4,12,3,0,32.20958125,44.25076875,2712.375,2024-11-12_16-10-25.666851
R4,11,3,0,31.80953125,44.25076875,2712.375,2024-11-12_16-10-26.903801
R4,10,3,0,31.40948125,44.25076875,2712.375,2024-11-12_16-10-28.132336
R4,9,3,0,31.00943125,44.25076875,2712.375,2024-11-12_16-10-29.394597
R4,8,3,0,30.60938125,44.25076875,2712.375,2024-11-12_16-10-30.618893
R4,7,3,0,30.20933125,44.25076875,2712.375,2024-11-12_16-10-31.868795
R4,6,3,0,29.80928125,44.25076875,2712.375,2024-11-12_16-10-33.131267
R4,5,3,0,29.40923125,44.25076875,2712.375,2024-11-12_16-10-34.349743
R4,4,3,0,29.00918125,44.25076875,2712.375,2024-11-12_16-10-35.561827
R4,3,3,0,28.60913125,44.25076875,2712.375,2024-11-12_16-10-36.768323
R4,2,3,0,28.20908125,44.25076875,2712.375,2024-11-12_16-10-38.006802
R4,1,3,0,27.80903125,44.25076875,2712.375,2024-11-12_16-10-39.204429
R4,0,3,0,27.40898125,44.25076875,2712.375,2024-11-12_16-10-40.429672
R4,0,4,0,27.40898125,44.65081875,2712.375,2024-11-12_16-10-42.005384
R4,1,4,0,27.80903125,44.65081875,2712.375,2024-11-12_16-10-43.209325
R4,2,4,0,28.20908125,44.65081875,2712.375,2024-11-12_16-10-44.421338
R4,3,4,0,28.60913125,44.65081875,2712.375,2024-11-12_16-10-45.653634
R4,4,4,0,29.00918125,44.65081875,2712.375,2024-11-12_16-10-46.914103
R4,5,4,0,29.40923125,44.65081875,2712.375,2024-11-12_16-10-48.163582
R4,6,4,0,29.80928125,44.65081875,2712.375,2024-11-12_16-10-49.390731
R4,7,4,0,30.20933125,44.65081875,2712.375,2024-11-12_16-10-50.608558
R4,8,4,0,30.60938125,44.65081875,2712.375,2024-11-12_16-10-51.833673
R4,9,4,0,31.00943125,44.65081875,2712.375,2024-11-12_16-10-53.059331
R4,10,4,0,31.40948125,44.65081875,2712.375,2024-11-12_16-10-54.271724
R4,11,4,0,31.80953125,44.65081875,2712.375,2024-11-12_16-10-55.487420
R4,12,4,0,32.20958125,44.65081875,2712.375,2024-11-12_16-10-56.718592
